product_id,product_name,category,subcategory,brand,sku,price,cost_price,profit_margin,stock_quantity,reorder_level,supplier_id,manufacturer,weight_kg,dimensions,color,material,warranty_months,rating,reviews_count,is_active,date_added,last_updated,tags,description,features,metadata_seasonal,metadata_limited_edition,metadata_bestseller,metadata_new_arrival
PROD1209,Reebok Resistance Bands Elite,Sports,Fitness,Reebok,SKU-83404-940,219.0,170.87,21.98,183,17,SUPP981,Reebok,5.72,13x40x65cm,Black,Plastic,60,4.3,6271,False,2025-12-18,2026-02-07T20:30:35.799694,"[""sports"", ""fitness"", ""reebok""]",High-quality fitness from Reebok,"[""Premium Plastic construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,False,False
PROD1210,Under Armour Athletic Apparel Plus,Sports,Athletic Apparel,Under Armour,SKU-73792-773,98.0,59.03,39.77,223,18,SUPP186,Under Armour,2.83,63x68x99cm,White,Plastic,60,4.2,7444,False,2025-08-18,2026-02-07T20:30:35.799730,"[""sports"", ""athletic apparel"", ""under armour""]",High-quality athletic apparel from Under Armour,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,True,False
PROD1211,Reebok Yoga Mat Plus,Sports,Fitness,Reebok,SKU-84468-594,309.0,221.02,28.47,360,33,SUPP215,Reebok,11.65,98x20x28cm,Black,Plastic,36,3.9,1281,True,2024-08-29,2026-02-07T20:30:35.799767,"[""sports"", ""fitness"", ""reebok""]",High-quality fitness from Reebok,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",True,False,True,True
PROD1212,Puma Yoga Mat Premium,Sports,Fitness,Puma,SKU-31955-136,245.0,164.29,32.94,355,48,SUPP867,Puma,6.15,82x43x17cm,Silver,Fabric,60,4.2,9385,True,2025-03-01,2026-02-07T20:30:35.799802,"[""sports"", ""fitness"", ""puma""]",High-quality fitness from Puma,"[""Premium Fabric construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,False,False,False
PROD1213,Under Armour Yoga Mat Plus,Sports,Fitness,Under Armour,SKU-87564-856,37.0,27.69,25.16,77,38,SUPP478,Under Armour,16.18,43x99x40cm,White,Wood,60,3.4,8640,True,2025-09-20,2026-02-07T20:30:35.799836,"[""sports"", ""fitness"", ""under armour""]",High-quality fitness from Under Armour,"[""Premium Wood construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,False
PROD1214,Estee Lauder Haircare Plus,Beauty,Haircare,Estee Lauder,SKU-31967-575,196.0,142.78,27.15,204,40,SUPP408,Estee Lauder,9.58,78x39x58cm,Black,Plastic,60,3.9,2378,False,2024-06-24,2026-02-07T20:30:35.799872,"[""beauty"", ""haircare"", ""estee lauder""]",High-quality haircare from Estee Lauder,"[""Premium Plastic construction"", ""Advanced technology"", ""Eco-friendly design""]",False,False,False,True
PROD1215,Dell Mobile Max,Electronics,Smartphones,Dell,SKU-95766-698,1184.0,774.41,34.59,200,39,SUPP891,Dell,13.54,40x96x85cm,Silver,Plastic,24,4.0,2947,True,2025-03-07,2026-02-07T20:30:35.799909,"[""electronics"", ""smartphones"", ""dell""]",High-quality smartphones from Dell,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Energy efficient design""]",True,True,True,False
PROD1216,Columbia Yoga Mat Max,Sports,Fitness,Columbia,SKU-17455-708,128.0,77.67,39.32,336,23,SUPP713,Columbia,12.8,100x25x21cm,Black,Wood,24,3.8,9274,True,2026-01-15,2026-02-07T20:30:35.799944,"[""sports"", ""fitness"", ""columbia""]",High-quality fitness from Columbia,"[""Premium Wood construction"", ""Advanced technology"", ""Sustainable design""]",True,False,False,False
PROD1217,Sony Wearables Max,Electronics,Wearables,Sony,SKU-53601-161,827.0,624.73,24.46,132,26,SUPP282,Sony,8.87,72x35x88cm,Blue,Leather,60,3.4,8061,True,2024-04-29,2026-02-07T20:30:35.799981,"[""electronics"", ""wearables"", ""sony""]",High-quality wearables from Sony,"[""Premium Leather construction"", ""Advanced technology"", ""Sustainable design""]",False,True,True,True
PROD1218,IKEA Chair Pro,Home & Kitchen,Furniture,IKEA,SKU-93930-100,356.0,277.43,22.07,477,12,SUPP780,IKEA,7.87,29x99x52cm,Gold,Metal,60,4.1,8444,False,2025-12-14,2026-02-07T20:30:35.800016,"[""home & kitchen"", ""furniture"", ""ikea""]",High-quality furniture from IKEA,"[""Premium Metal construction"", ""Innovative technology"", ""Eco-friendly design""]",False,True,True,False
PROD1219,Clinique Cleanser Max,Beauty,Skincare,Clinique,SKU-80074-973,225.0,163.45,27.36,491,31,SUPP182,Clinique,16.84,47x92x35cm,Silver,Plastic,24,4.1,6294,True,2025-06-06,2026-02-07T20:30:35.800054,"[""beauty"", ""skincare"", ""clinique""]",High-quality skincare from Clinique,"[""Premium Plastic construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1220,Estee Lauder Makeup Plus,Beauty,Makeup,Estee Lauder,SKU-50334-611,142.0,96.24,32.23,273,38,SUPP116,Estee Lauder,0.84,17x53x15cm,Gold,Wood,60,3.2,8570,False,2024-09-25,2026-02-07T20:30:35.800089,"[""beauty"", ""makeup"", ""estee lauder""]",High-quality makeup from Estee Lauder,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,True,False
PROD1221,Louis Vuitton Watches Elite,Fashion,Watches,Louis Vuitton,SKU-22752-567,182.5,115.79,36.55,312,20,SUPP955,Louis Vuitton,11.86,23x24x73cm,Silver,Plastic,24,3.1,3320,False,2025-11-21,2026-02-07T20:30:35.800125,"[""fashion"", ""watches"", ""louis vuitton""]",High-quality watches from Louis Vuitton,"[""Premium Plastic construction"", ""Innovative technology"", ""Sustainable design""]",False,False,True,True
PROD1222,Adidas Equipment Plus,Sports,Equipment,Adidas,SKU-64415-272,201.0,123.14,38.74,356,33,SUPP666,Adidas,3.38,41x84x15cm,White,Fabric,24,3.2,6162,True,2025-06-17,2026-02-07T20:30:35.800162,"[""sports"", ""equipment"", ""adidas""]",High-quality equipment from Adidas,"[""Premium Fabric construction"", ""Advanced technology"", ""Eco-friendly design""]",True,True,True,False
PROD1223,Sony Accessories Elite,Electronics,Accessories,Sony,SKU-41359-278,1717.0,1123.24,34.58,312,12,SUPP710,Sony,3.68,73x88x21cm,Blue,Leather,36,3.7,74,True,2025-03-07,2026-02-07T20:30:35.800197,"[""electronics"", ""accessories"", ""sony""]",High-quality accessories from Sony,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",True,False,True,False
PROD1224,Nike Accessories Pro,Fashion,Accessories,Nike,SKU-94523-472,126.0,80.04,36.48,145,23,SUPP545,Nike,5.1,88x68x15cm,Black,Plastic,12,4.5,8804,True,2025-05-25,2026-02-07T20:30:35.800253,"[""fashion"", ""accessories"", ""nike""]",High-quality accessories from Nike,"[""Premium Plastic construction"", ""Advanced technology"", ""Energy efficient design""]",False,True,True,True
PROD1225,Clinique Personal Care Elite,Beauty,Personal Care,Clinique,SKU-22853-342,186.0,140.58,24.42,377,36,SUPP990,Clinique,4.08,38x19x70cm,White,Fabric,60,3.1,7141,True,2024-07-10,2026-02-07T20:30:35.800299,"[""beauty"", ""personal care"", ""clinique""]",High-quality personal care from Clinique,"[""Premium Fabric construction"", ""Advanced technology"", ""Sustainable design""]",False,True,False,False
PROD1226,Kiehl's Makeup Max,Beauty,Makeup,Kiehl's,SKU-24563-972,36.0,25.69,28.64,238,39,SUPP528,Kiehl's,3.51,53x38x47cm,White,Fabric,24,4.6,2784,True,2024-06-04,2026-02-07T20:30:35.800337,"[""beauty"", ""makeup"", ""kiehl's""]",High-quality makeup from Kiehl's,"[""Premium Fabric construction"", ""Advanced technology"", ""Eco-friendly design""]",False,True,False,True
PROD1227,Ninja Sofa Plus,Home & Kitchen,Furniture,Ninja,SKU-64758-145,544.0,429.35,21.08,20,40,SUPP851,Ninja,15.4,14x64x77cm,Black,Wood,60,4.0,1605,False,2024-11-23,2026-02-07T20:30:35.800375,"[""home & kitchen"", ""furniture"", ""ninja""]",High-quality furniture from Ninja,"[""Premium Wood construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,True
PROD1228,Zara Accessories Pro,Fashion,Accessories,Zara,SKU-86501-124,295.0,218.49,25.94,499,39,SUPP574,Zara,15.46,100x61x33cm,Gold,Wood,36,4.3,22,True,2025-09-21,2026-02-07T20:30:35.800413,"[""fashion"", ""accessories"", ""zara""]",High-quality accessories from Zara,"[""Premium Wood construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1229,Dyson Lighting Pro,Home & Kitchen,Lighting,Dyson,SKU-24544-492,797.4,629.2,21.09,187,39,SUPP733,Dyson,0.91,56x32x92cm,Black,Fabric,12,4.1,3354,True,2024-06-11,2026-02-07T20:30:35.800451,"[""home & kitchen"", ""lighting"", ""dyson""]",High-quality lighting from Dyson,"[""Premium Fabric construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,True,False
PROD1230,Zara Accessories Premium,Fashion,Accessories,Zara,SKU-75726-639,266.0,179.43,32.55,424,17,SUPP581,Zara,14.23,96x78x47cm,Blue,Leather,60,4.2,1075,True,2025-03-31,2026-02-07T20:30:35.800495,"[""fashion"", ""accessories"", ""zara""]",High-quality accessories from Zara,"[""Premium Leather construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,True,False
PROD1231,Samsung Smartphone Pro,Electronics,Smartphones,Samsung,SKU-64596-798,1727.0,1216.05,29.59,277,18,SUPP585,Samsung,7.0,66x92x12cm,Silver,Plastic,36,3.4,361,True,2025-10-03,2026-02-07T20:30:35.800531,"[""electronics"", ""smartphones"", ""samsung""]",High-quality smartphones from Samsung,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,False,False
PROD1232,Dyson Home Decor Elite,Home & Kitchen,Home Decor,Dyson,SKU-58745-395,423.0,320.57,24.22,394,13,SUPP251,Dyson,7.13,68x31x89cm,Blue,Metal,24,4.4,4673,True,2026-01-23,2026-02-07T20:30:35.800568,"[""home & kitchen"", ""home decor"", ""dyson""]",High-quality home decor from Dyson,"[""Premium Metal construction"", ""Advanced technology"", ""Sustainable design""]",True,True,True,False
PROD1233,Williams-Sonoma Lighting Max,Home & Kitchen,Lighting,Williams-Sonoma,SKU-58878-559,310.0,205.65,33.66,276,20,SUPP646,Williams-Sonoma,6.1,13x61x73cm,White,Fabric,24,4.9,5246,True,2025-03-24,2026-02-07T20:30:35.800642,"[""home & kitchen"", ""lighting"", ""williams-sonoma""]",High-quality lighting from Williams-Sonoma,"[""Premium Fabric construction"", ""Advanced technology"", ""Sustainable design""]",False,False,False,True
PROD1234,Reebok Outdoor Max,Sports,Outdoor,Reebok,SKU-50380-125,50.0,31.39,37.22,205,49,SUPP961,Reebok,4.49,55x21x51cm,Black,Wood,12,4.2,3197,True,2026-01-20,2026-02-07T20:30:35.800699,"[""sports"", ""outdoor"", ""reebok""]",High-quality outdoor from Reebok,"[""Premium Wood construction"", ""Innovative technology"", ""Energy efficient design""]",True,True,False,False
PROD1235,Microsoft Accessories Elite,Electronics,Accessories,Microsoft,SKU-29391-833,950.0,742.6,21.83,437,37,SUPP478,Microsoft,7.78,11x46x54cm,Blue,Fabric,36,3.6,7300,True,2024-02-07,2026-02-07T20:30:35.800740,"[""electronics"", ""accessories"", ""microsoft""]",High-quality accessories from Microsoft,"[""Premium Fabric construction"", ""Advanced technology"", ""Sustainable design""]",False,False,False,False
PROD1236,Estee Lauder Haircare Plus,Beauty,Haircare,Estee Lauder,SKU-21593-106,288.0,176.61,38.68,209,50,SUPP379,Estee Lauder,8.35,81x69x100cm,Blue,Wood,24,3.4,6254,True,2025-05-17,2026-02-07T20:30:35.800786,"[""beauty"", ""haircare"", ""estee lauder""]",High-quality haircare from Estee Lauder,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",True,False,False,False
PROD1237,L'Oreal Makeup Plus,Beauty,Makeup,L'Oreal,SKU-33510-603,261.0,190.73,26.92,464,25,SUPP129,L'Oreal,2.48,45x73x18cm,Blue,Fabric,36,4.2,9266,False,2024-10-15,2026-02-07T20:30:35.800842,"[""beauty"", ""makeup"", ""l'oreal""]",High-quality makeup from L'Oreal,"[""Premium Fabric construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1238,Under Armour Dumbbells Premium,Sports,Fitness,Under Armour,SKU-45739-469,384.0,240.81,37.29,214,50,SUPP464,Under Armour,1.07,47x77x91cm,Black,Metal,12,4.0,3002,True,2025-02-20,2026-02-07T20:30:35.800969,"[""sports"", ""fitness"", ""under armour""]",High-quality fitness from Under Armour,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,False,False,False
PROD1239,Dyson Sofa Max,Home & Kitchen,Furniture,Dyson,SKU-54605-266,203.4,133.49,34.37,52,23,SUPP258,Dyson,10.12,34x81x88cm,Blue,Leather,12,3.8,1251,True,2024-02-22,2026-02-07T20:30:35.801087,"[""home & kitchen"", ""furniture"", ""dyson""]",High-quality furniture from Dyson,"[""Premium Leather construction"", ""Advanced technology"", ""Energy efficient design""]",False,False,False,False
PROD1240,Gucci Watches Plus,Fashion,Watches,Gucci,SKU-39697-414,410.0,256.55,37.43,64,23,SUPP233,Gucci,19.62,64x98x24cm,Gold,Metal,12,3.0,7934,False,2024-05-03,2026-02-07T20:30:35.801163,"[""fashion"", ""watches"", ""gucci""]",High-quality watches from Gucci,"[""Premium Metal construction"", ""Advanced technology"", ""Energy efficient design""]",True,True,True,False
PROD1241,IKEA Table Pro,Home & Kitchen,Furniture,IKEA,SKU-97896-459,901.0,577.61,35.89,14,15,SUPP249,IKEA,16.93,45x84x54cm,White,Metal,36,3.3,8202,True,2026-01-28,2026-02-07T20:30:35.801232,"[""home & kitchen"", ""furniture"", ""ikea""]",High-quality furniture from IKEA,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,True,False
PROD1242,Adidas Accessories Pro,Fashion,Accessories,Adidas,SKU-98280-209,308.0,227.8,26.04,92,32,SUPP488,Adidas,8.54,75x39x62cm,Blue,Metal,12,4.5,5149,True,2024-11-14,2026-02-07T20:30:35.801306,"[""fashion"", ""accessories"", ""adidas""]",High-quality accessories from Adidas,"[""Premium Metal construction"", ""Innovative technology"", ""Energy efficient design""]",True,False,False,False
PROD1243,Nike Yoga Mat Elite,Sports,Fitness,Nike,SKU-82602-517,337.0,251.82,25.28,148,37,SUPP293,Nike,17.15,70x96x57cm,White,Leather,24,3.0,8055,True,2025-12-20,2026-02-07T20:30:35.801384,"[""sports"", ""fitness"", ""nike""]",High-quality fitness from Nike,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1244,Columbia Dumbbells Pro,Sports,Fitness,Columbia,SKU-40522-958,334.0,256.78,23.12,217,41,SUPP385,Columbia,15.32,84x85x44cm,Black,Leather,60,3.7,9882,False,2025-11-13,2026-02-07T20:30:35.801468,"[""sports"", ""fitness"", ""columbia""]",High-quality fitness from Columbia,"[""Premium Leather construction"", ""Innovative technology"", ""Sustainable design""]",False,True,False,False
PROD1245,Ninja Home Decor Plus,Home & Kitchen,Home Decor,Ninja,SKU-60152-719,855.0,598.18,30.04,347,30,SUPP256,Ninja,6.12,89x22x19cm,White,Plastic,60,4.6,3308,True,2025-10-25,2026-02-07T20:30:35.801548,"[""home & kitchen"", ""home decor"", ""ninja""]",High-quality home decor from Ninja,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,False,False,True
PROD1246,Nike Equipment Elite,Sports,Equipment,Nike,SKU-33182-670,222.0,152.85,31.15,337,29,SUPP823,Nike,3.37,65x27x49cm,Black,Plastic,60,4.0,1792,False,2024-10-02,2026-02-07T20:30:35.801600,"[""sports"", ""equipment"", ""nike""]",High-quality equipment from Nike,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,True,False
PROD1247,NARS Fragrances Premium,Beauty,Fragrances,NARS,SKU-26803-957,165.0,101.03,38.77,187,32,SUPP928,NARS,14.87,13x90x53cm,Black,Wood,60,3.2,5654,True,2024-08-10,2026-02-07T20:30:35.801655,"[""beauty"", ""fragrances"", ""nars""]",High-quality fragrances from NARS,"[""Premium Wood construction"", ""Innovative technology"", ""Eco-friendly design""]",True,True,True,False
PROD1248,IKEA Lighting Max,Home & Kitchen,Lighting,IKEA,SKU-65374-681,273.0,181.61,33.48,263,36,SUPP373,IKEA,0.51,70x85x12cm,Gold,Leather,36,3.8,6394,True,2024-03-22,2026-02-07T20:30:35.801708,"[""home & kitchen"", ""lighting"", ""ikea""]",High-quality lighting from IKEA,"[""Premium Leather construction"", ""Cutting-edge technology"", ""Energy efficient design""]",False,True,True,False
PROD1249,Adidas Team Sports Max,Sports,Team Sports,Adidas,SKU-48970-687,304.0,195.42,35.72,205,24,SUPP739,Adidas,14.88,21x84x22cm,Black,Fabric,36,3.5,9280,False,2024-08-12,2026-02-07T20:30:35.801762,"[""sports"", ""team sports"", ""adidas""]",High-quality team sports from Adidas,"[""Premium Fabric construction"", ""Innovative technology"", ""Energy efficient design""]",False,True,False,False
PROD1250,Dyson Home Decor Plus,Home & Kitchen,Home Decor,Dyson,SKU-12438-742,642.6,471.87,26.57,360,43,SUPP983,Dyson,3.81,73x37x94cm,White,Wood,60,3.5,8728,False,2025-12-19,2026-02-07T20:30:35.801812,"[""home & kitchen"", ""home decor"", ""dyson""]",High-quality home decor from Dyson,"[""Premium Wood construction"", ""Cutting-edge technology"", ""Sustainable design""]",True,True,False,False
PROD1251,Louis Vuitton Boots Max,Fashion,Footwear,Louis Vuitton,SKU-47623-761,650.0,416.46,35.93,82,26,SUPP803,Louis Vuitton,12.06,61x40x24cm,Silver,Leather,24,3.4,4023,True,2025-04-22,2026-02-07T20:30:35.801865,"[""fashion"", ""footwear"", ""louis vuitton""]",High-quality footwear from Louis Vuitton,"[""Premium Leather construction"", ""Innovative technology"", ""Eco-friendly design""]",False,False,True,False
PROD1252,IKEA Appliances Max,Home & Kitchen,Appliances,IKEA,SKU-21000-421,280.0,195.21,30.28,308,29,SUPP987,IKEA,1.37,62x56x95cm,Black,Plastic,12,3.8,2302,True,2024-04-08,2026-02-07T20:30:35.801905,"[""home & kitchen"", ""appliances"", ""ikea""]",High-quality appliances from IKEA,"[""Premium Plastic construction"", ""Advanced technology"", ""Sustainable design""]",True,False,False,True
PROD1253,Nike Jewelry Max,Fashion,Jewelry,Nike,SKU-38063-381,427.0,274.82,35.64,225,36,SUPP360,Nike,17.27,17x72x78cm,White,Plastic,36,4.4,1850,True,2024-04-13,2026-02-07T20:30:35.801947,"[""fashion"", ""jewelry"", ""nike""]",High-quality jewelry from Nike,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Eco-friendly design""]",False,True,False,True
PROD1254,H&M Accessories Max,Fashion,Accessories,H&M,SKU-98027-345,380.0,288.72,24.02,129,45,SUPP493,H&M,6.25,99x56x97cm,Gold,Plastic,12,4.1,3872,False,2025-08-28,2026-02-07T20:30:35.801989,"[""fashion"", ""accessories"", ""h&m""]",High-quality accessories from H&M,"[""Premium Plastic construction"", ""Innovative technology"", ""Energy efficient design""]",False,False,False,False
PROD1255,Adidas Accessories Elite,Fashion,Accessories,Adidas,SKU-71746-854,212.0,138.82,34.52,211,31,SUPP834,Adidas,8.51,22x30x99cm,Blue,Plastic,36,4.0,5764,False,2025-02-18,2026-02-07T20:30:35.802036,"[""fashion"", ""accessories"", ""adidas""]",High-quality accessories from Adidas,"[""Premium Plastic construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,True,False
PROD1256,Prada Watches Pro,Fashion,Watches,Prada,SKU-42716-628,152.0,108.7,28.49,365,18,SUPP967,Prada,11.92,62x50x67cm,White,Plastic,60,4.7,2187,True,2025-11-01,2026-02-07T20:30:35.802078,"[""fashion"", ""watches"", ""prada""]",High-quality watches from Prada,"[""Premium Plastic construction"", ""Advanced technology"", ""Sustainable design""]",False,False,True,False
PROD1257,Ninja Appliances Premium,Home & Kitchen,Appliances,Ninja,SKU-32119-150,123.0,97.76,20.52,205,49,SUPP539,Ninja,12.05,29x21x57cm,Silver,Metal,24,4.9,1922,True,2024-03-31,2026-02-07T20:30:35.802120,"[""home & kitchen"", ""appliances"", ""ninja""]",High-quality appliances from Ninja,"[""Premium Metal construction"", ""Cutting-edge technology"", ""Sustainable design""]",False,False,False,False
PROD1258,Prada Running Shoes Max,Fashion,Footwear,Prada,SKU-47089-844,303.0,233.69,22.87,346,22,SUPP528,Prada,3.69,28x13x47cm,White,Wood,36,3.5,7388,True,2025-09-19,2026-02-07T20:30:35.802161,"[""fashion"", ""footwear"", ""prada""]",High-quality footwear from Prada,"[""Premium Wood construction"", ""Innovative technology"", ""Sustainable design""]",False,True,True,False
